url,Category,Sub Category,Sub-Category,Breadcumb,Title,Brand,Manufacturer,Product SKU,Description,Features,Includes,Specifications,Images
https://www.milwaukeetool.com/Products/Power-Tools/Metalworking/Band-Saws/2729-20,Power-Tools,Metalworking,Band-Saws,Products/Power-Tools/Metalworking/Band-Saws/2729-20,M18 FUEL Deep Cut Band Saw,Milwaukee,Milwaukee Tools,2729-20,"The M18 FUEL™ Band Saw cuts faster than its corded counterparts, provides the same legendary durability of a Milwaukee corded band saw and delivers up to 2X more run time than other cordless options. Utilizing a POWERSTATE™ Brushless motor and Constant Power Technology™, the M18 FUEL™ Deep Cut Band Saw cuts faster than corded band saws. It also delivers the same legendary durability that has made Milwaukee Corded Deep Cut Band Saws second to none for decades by utilizing over 90% of the same parts. Equipped with Jobsite Armor Technology™, the tool is better protected from drops and debris with a proprietary composite material and crush zone barriers to absorb impacts. REDLITHIUM™ XC5.0 Battery Technology provides up to 2.5X more run-time through superior pack construction, electronics, and more work per charge over the life of the battery than any competitive lithium-ion battery on the market. REDLINK PLUS™ Intelligence has the most advanced system of cordless power tool electronics, providing optimized performance, electronic clutch, and overload protection using total system communication between tool, battery and charger. The M18 FUEL™ Deep Cut Band Saw features a tool-free locking adjustable shoe that can adjust from an extended shoe to no shoe in seconds. Other innovative features include a hang hook for easy storage in-between cuts, LED light to illuminate the cutting area, superior cut visibility, and a balanced body design that allows the tool to rest naturally and comfortably in the user’s hands.","POWERSTATE™ Brushless Motor: Increased cutting speed and power through the toughest applications | Dual-Actuation Trigger: Providing enhanced control and productivity  | CPT™ Constant Power Technology: Maintains cut speed in the toughest applications for optimal performance | Over 90% same parts as Milwaukee’s Corded Deep Cut Band Saw | Jobsite Armor Technology™: Proprietary composite material and crush zone barriers provide long lasting rugged protection | REDLINK PLUS™ Intelligence: The most advanced system of cordless power tool electronics. Provides optimized performance and overload protection using total system communication between tool, battery and charger | All metal direct drive: Delivers maximum tool life with all metal direct drive gearing system, while requiring less servicing than a chain drive | REDLITHIUM™ XC5.0 Battery: Provides superior pack construction, more work per charge and more work over the life of the pack than competitive batteries | Tool-Free locking adjustable shoe: Button actuated tool-free design allows user to quickly adjust from an extended shoe to no shoe in seconds | Industry's largest cut capacity: Versatility to cut up to 5 in. by 5 in. material in one pass and adjustable shoe allows for less tool rotation when cutting material above 5 in. | LED light: Illuminates work surface for increased accuracy and productivity","(1),M18 FUEL™ Deep Cut Band Saw (Tool Only),(2729-20)","{'Length': '21""', 'Tool Warranty': '5 Years', 'Voltage': '18V', 'Weight': '15 lbs', 'Power Source': 'Cordless', 'Warranty': '5 Year Limited Warranty', 'Battery': 'M18™ REDLITHIUM™', 'Charger': 'M18™ and M12™ Multi-Voltage Charger', 'Capacity': '5"" X 5""', 'Keyless Adjustable Shoe': 'Yes', 'SFPM': '0-380', 'Blade Length': '44-7/8” x ½"" x .020""', 'Hang Hook': 'Yes', 'Jobsite Armor Technology': 'Yes', 'Battery System': 'M18', '\xa0': '\xa0'}","{'Zoom Image': '/-/media/Products/Power-Tools/Cordless/Saws-and-Cutters/2729-20_1.png?mw=520&mh=520&hash=35DAB5C8EAE2B3289F1D54DF45CAA445', 'Thumbnail': '/-/media/Products/Power-Tools/Cordless/Saws-and-Cutters/2729-20_1.png?mw=85&mh=85&hash=81C3DAB760267F41246D8E3823C03C32'}"
https://www.milwaukeetool.com/Products/Power-Tools/Drilling/Right-Angle-Drills/2707-20,Power-Tools,Drilling,Right-Angle-Drills,Products/Power-Tools/Drilling/Right-Angle-Drills/2707-20,"M18 FUEL™ HOLE HAWG® 1/2"" Right Angle Drill (Tool Only)",Milwaukee,Milwaukee Tools,2707-20,"The M18 FUEL™ HOLE HAWG® 1/2"" Right Angle Drill from Milwaukee drills faster than the original corded HOLE HAWG®, delivers over 150 7/8"" Holes Per Charge, and is over 30% lighter weight than its corded predecessor. Optimized for electricians, the M18 FUEL™ HOLE HAWG® is the first cordless tool of its kind, delivering game-changing productivity for professionals drilling with augers up to 1-1/4"" and self-feed bits up to 2"".The POWERSTATE® brushless motor delivers better performance than corded drills, especially under heavy load. REDLINK PLUS™ Intelligence is the most advanced electronic system on the market, preventing damage to the tool and battery caused by overloading or overheating. The REDLITHIUM™ XC5.0 batteries provide up to 2.5X more run time and recharges than standard lithium, operate down to 0*F/-18*C. and have a battery fuel gauge to display the remaining charge.","POWERSTATE™ Brushless Motor
     | 
     | REDLINK PLUS™ Intelligence
     | 
     | REDLITHIUM™ Battery Pack
     | 
     | All-Metal Keyed Chuck: For maximum durability and bit retention | On-Board Chuck Key Holder: For Added Convenience | M18™ REDLITHIUM™ HIGH DEMAND™ 9.0 Battery Pack delivers up to 5X more run-time, 35% more power, and runs 60% cooler than standard 18V lithium-ion batteries to the (-22HD)","(1),M18 FUEL™ HOLE HAWG® 1/2"" Right Angle Drill (Tool Only),(2707-20),
                        ,(1),
                        ,Chuck Key,
                    ","{'Length': '17""', 'Tool Warranty': '5 Years', 'Voltage': '18V', 'Weight': '7.4 lbs', 'Power Source': 'Cordless', 'Warranty': '5 Year Limited Warranty', 'Chuck Size': '1/2""', 'Chuck Type': 'Metal', 'Speed': '0 - 1,200 RPM', 'Capacity in Wood': 'Auger Bits: Up to 1-1/4"" and Self-Feed Bits: Up to 2""', 'Battery System': 'M18', '\xa0': '\xa0'}","{'Zoom Image': '/-/media/Products/Power-Tools/Cordless/Drills/2707-20_1.png?mw=520&mh=520&hash=D3BE06404C2EAF08BAB399D130EDDD28', 'Thumbnail': '/-/media/Products/Power-Tools/Cordless/Drills/2707-20_1.png?mw=85&mh=85&hash=EE12608EAA36BF6ABB3EA39BA4A80249'}"
https://www.milwaukeetool.com/Products/Power-Tools/SAWZALL-Reciprocating-Saws/HACKZALLS/2520-20,Power-Tools,SAWZALL-Reciprocating-Saws,HACKZALLS,Products/Power-Tools/SAWZALL-Reciprocating-Saws/HACKZALLS/2520-20,M12 FUEL™ HACKZALL® Recip Saw,Milwaukee,Milwaukee Tools,2520-20,"The M12 FUEL™ HACKZALL® is the fastest cutting and most powerful saw in its class, delivering over 4X more run-time, up to 70% faster cutting, and up to 6X longer tool life than competitive saws.  The compact, one-handed design provides superior control and the ability to make cuts in tight spaces.  Its’ light weight design is optimal for overhead cutting applications.  The POWERSTATE™ Brushless Motor outperforms all leading competitors with constant power output, yet runs cooler with no wearable components.  REDLINK PLUS™ Intelligence ensures optimized performance and protects your investment from overload, overheating, and over-discharge.  The M12™ REDLITHIUM™ XC4.0 Battery Pack (not included) provides more work per charge and more work over the life of the pack than competitive batteries. The dual gear counter balance mechanism significantly reduces vibration, providing faster starts in metal and reduced user fatigue.","One-handed design provides superior control & versatility over a standard recip saw | Compact size allows for cutting in tight spaces, and light weight makes overhead work easier | POWERSTATE™ Brushless Motor supplies constant power for faster cuts and reduced heat for extended life | REDLINK PLUS™ Intelligence provides optimized performance and overload protection using total system communication between tool, battery and charger | REDLITHIUM™ XC 4.0 Battery Pack (not included) provides superior pack construction, more work per charge and more work over the life of the pack than competitive batteries","(1),M12 FUEL™ HACKZALL® Recip Saw (Tool Only),(2520-20)","{'Length': '11.0""', 'Tool Warranty': '5 Years', 'Voltage': '12V', 'Weight': '3.2 lbs', 'Power Source': 'Cordless', 'Warranty': '5 Year Limited Warranty', 'LED Light': 'Yes', 'Stroke Length': '5/8""', 'Keyless Blade Clamp': 'Yes (QUIK-LOK® Universal)', 'SPM': '0-3,000', 'FUEL Gauge': 'Yes', 'Battery System': 'M12'}","{'Zoom Image': '/-/media/Products/Power-Tools/Cordless/Saws-and-Cutters/2520-20_1.jpg?mw=520&mh=520&hash=03D8E36FCB19CE4B2FB238D2AE335AAF', 'Thumbnail': '/-/media/Products/Power-Tools/Cordless/Saws-and-Cutters/2520-20_1.jpg?mw=85&mh=85&hash=505C94CB5BC49EBA68F7B0418F8761B5'}"
https://www.milwaukeetool.com/Products/Power-Tools/Metalworking/Grinders/2781-20,Power-Tools,Metalworking,Grinders,Products/Power-Tools/Metalworking/Grinders/2781-20,"18-volt FUEL 4-1/2 inch and 5 inch Grinder,  Slide Switch Lock-On Tool Only",Milwaukee,Milwaukee Tools,2781-20,"The world’s first cordless grinder delivers the power of a corded grinder with up to 2X more run time and up to 10X longer motor life. The M18 FUEL™ 4-1/2"" / 5"" Grinder supplies maximum sustained power to complete the toughest grinding, surface preparation and cutting applications. The POWERSTATE™ Brushless Motor provides up to 10X longer motor life and lower cost of ownership. The M18™ REDLITHIUM™ XC5.0 Battery Pack (not included) delivers up to 4X more run time and 20% more power. The grinder features REDLINK PLUS™ Intelligence, the most advanced system of cordless power tool electronics, for maximum performance. The 18-volt lithium-ion grinder’s thin body design gives it optimized balance to rest easily in your hands. Tool-free accessory changes and guard adjustments mean less downtime during work. The grinder is built with the same tool body, gearing system and anti-vibration side handle as Milwaukee’s high performance corded grinders for maximum durability on the job. Grinding wheel sold separately.","POWERSTATE™ Brushless Motor: Delivers maximum power and up to 10X longer motor life | REDLINK PLUS™ Intelligence provides optimized performance, electronic clutch, and overload protection using total system communication between tool, battery and charger | REDLITHIUM™ XC5.0 Battery Pack (not included) provides superior pack construction, electronics, and performance to deliver 2X more run-time and more work over pack life | POWER TO GRIND: World’s first cordless grinder with corded performance. | DURABILITY: Same metal housing & gearing system as legendary high performance corded grinders | 100% tool free: Make all accessory changes and guard adjustments without a wrench for increased productivity | Slide switch: Reduces user fatigue","(1),M18 FUEL™ 4-1/2"" / 5"" Grinder, Slide Switch Lock-On (Tool Only),(2781-20)","{'Length': '15""', 'Tool Warranty': '5 Years', 'Voltage': '18V', 'Weight': '5.8 lbs', 'Power Source': 'Cordless', 'Warranty': '5 Year Limited Warranty', 'Arbor Size': '5/8""-11', 'Switch Type': 'Slide with Lock-On', 'Speed': '8,500 RPM', 'Trigger Lock': 'Yes', 'Vibration Reduction': 'Yes', 'Tool Free Guard': 'Yes', 'Package Type': 'Tool-Only (No Battery or Charger Included)', 'Battery System': 'M18'}","{'Zoom Image': '/-/media/Products/Power-Tools/Cordless/Grinders/2781-20.jpg?mw=520&mh=520&hash=D9C3A25B9B7F4AA2ED798DE054FF861D', 'Thumbnail': '/-/media/Products/Power-Tools/Cordless/Grinders/2781-20.jpg?mw=85&mh=85&hash=9010470FA2A4D2435A8A2AF3A015A4E8'}"
https://www.milwaukeetool.com/Products/Power-Tools/Metalworking/Grinders/2780-20,Power-Tools,Metalworking,Grinders,Products/Power-Tools/Metalworking/Grinders/2780-20,"18-volt 4-1/2 Inch and 5 Inch Grinder, Paddle Switch No-Lock",Milwaukee,Milwaukee Tools,2780-20,"The world’s first cordless grinder delivers the power of a corded grinder with up to 2X more run time and up to 10X longer motor life. The M18 FUEL™ 4-1/2"" / 5"" Grinder supplies maximum sustained power to complete the toughest grinding, surface preparation and cutting applications. The POWERSTATE™ Brushless Motor provides up to 10X longer motor life and lower cost of ownership. The M18™ REDLITHIUM™ XC5.0 Battery Pack (not included) delivers up to 4X more run time and 20% more power. The grinder features REDLINK PLUS™ Intelligence, the most advanced system of cordless power tool electronics, for maximum performance.  The 18-volt lithium-ion grinder’s thin body design gives it optimized balance to rest easily in your hands. Tool-free accessory changes and guard adjustments mean less downtime during work. The grinder is built with the same tool body, gearing system and anti-vibration side handle as Milwaukee’s legendary high-performance corded grinders for maximum durability on the job. Grinding wheel sold separately.","POWERSTATE™ Brushless Motor: Delivers maximum power and up to 10X longer motor life | REDLINK PLUS™ Intelligence provides optimized performance, electronic clutch, and overload protection using total system communication between tool, battery and charger | REDLITHIUM™ XC5.0 Battery Pack (not included) provides superior pack construction, electronics, and performance to deliver 2X more run-time and more work over pack life | POWER TO GRIND: World’s first cordless grinder with corded performance. | DURABILITY: Same metal housing & gearing system as legendary high performance corded grinders | 100% tool free: Make all accessory changes and guard adjustments without a wrench for increased productivity | Paddle-switch design: Provides increased comfort and ease-of-use when operating in various positions","(1),M18 FUEL™ 4-1/2"" / 5"" Grinder, Paddle Switch No-Lock (Tool Only),(2780-20)","{'Length': '15""', 'Tool Warranty': '5 Years', 'Voltage': '18V', 'Weight': '5.8 lbs', 'Power Source': 'Cordless', 'Warranty': '5 Year Limited Warranty', 'Arbor Size': '5/8""-11', 'Switch Type': 'Paddle No-Lock', 'Speed': '8,500 RPM', 'Trigger Lock': 'No', 'Vibration Reduction': 'Yes', 'Tool Free Guard': 'Yes', 'Package Type': 'Tool-Only (No Battery or Charger Included)', 'Battery System': 'M18'}","{'Zoom Image': '/-/media/Products/Power-Tools/Cordless/Grinders/2780-20_2.png?mw=520&mh=520&hash=260E4B2DE7BC415D7C29F97BA1ACCBD2', 'Thumbnail': '/-/media/Products/Power-Tools/Cordless/Grinders/2780-20_2.png?mw=85&mh=85&hash=580F037C43D8BC4A64432752836733C3'}"
https://www.milwaukeetool.com/Products/Power-Tools/Fastening/Impact-Wrenches/2762-20,Power-Tools,Fastening,Impact-Wrenches,Products/Power-Tools/Fastening/Impact-Wrenches/2762-20,18-Volt FUEL half inch High Torque Impact Wrench w/ Pin Detent tool only,Milwaukee,Milwaukee Tools,2762-20,"The M18 FUEL™ High Torque Impact Wrench is the most powerful 18-volt cordless impact wrench in its class. The POWERSTATE™ Brushless Motor outperforms all leading competitors with constant power output, yet runs cooler with no wearable components. The REDLITHIUM™ XC5.0 Battery Pack delivers more work per charge and more work over pack life than the competitors. The onboard fuel gauge helps you monitor the charge more accurately, so there’s less downtime on the job. REDLINK PLUS™ intelligence ensures maximum performance and protection from overload, overheating and over-discharge. The 1/2"" Pin Detent anvil offers users superior socket retention.  A new contoured soft grip gives you ultimate comfort during prolonged use.",,"(1),M18 FUEL™ 1/2"" High Torque Impact Wrench w/ Pin Detent (Tool Only),(2762-20)","{'Length': '8-3/4""', 'Voltage': '18V', 'Weight': '5.5 lbs', 'Power Source': 'Cordless', 'Warranty': '5 Year Limited Warranty', 'Charger': 'M18™ and M12™ Multi-Voltage Charger', 'On Board FUEL Gauge': 'Fuel Gauge on Battery', 'LED Light': 'Yes', 'Electric Brake': 'Yes', 'Switch Type': 'Variable Speed Trigger', 'Anvil Size and Type': '1/2"" Square - Pin Detent', 'Battery System': 'M18'}","{'Zoom Image': '/-/media/Products/Power-Tools/Cordless/Impacts-and-Fastening/2762-20.jpg?mw=520&mh=520&hash=95C558D2CDAB63F0A952673D5D6F0DD1', 'Thumbnail': '/-/media/Products/Power-Tools/Cordless/Impacts-and-Fastening/2762-20.jpg?mw=85&mh=85&hash=F5DF4DA47D756F119CED4086F44C0F6D'}"
https://www.milwaukeetool.com/Products/Power-Tools/Fastening/Impact-Wrenches/2763-20,Power-Tools,Fastening,Impact-Wrenches,Products/Power-Tools/Fastening/Impact-Wrenches/2763-20,"18-volt M18 FUEL™ 1/2"" High Torque Impact Wrench with Friction Ring tool only",Milwaukee,Milwaukee Tools,2763-20,"The M18 FUEL™ 1/2"" High Torque Impact Wrench with Friction Ring Kit features the most powerful cordless wrench in its class, delivering up to 700 ft-lbs of maximum fastening torque, 1,100 ft-lbs of nut-busting torque and up to 2X more runtime. The POWERSTATE™ Brushless Motor outperforms competitors with constant power output, and the Milwaukee® designed impact mechanism delivers up to 700 ft-lbs of maximum fastening torque. The REDLITHIUM™ XC5.0 Extended Capacity Battery Pack (not included) delivers more work per charge and more work over pack life than any other battery. It features an onboard fuel gauge to help you monitor the charge more accurately, so there’s less downtime on the job. REDLINK PLUS™ Intelligence allows the operator to choose between 2 fastening modes with Milwaukee’s proprietary DRIVE CONTROL™ feature and ensures maximum performance and protection from overload, overheating and over-discharge.  This 18-volt lithium-ion FUEL™ High-Torque Impact Wrench offers quick, tool-free socket changes with a 1/2"" friction ring anvil. You’ll get ultimate comfort during extended use with the new contoured soft grip.","Superior performance: Delivers up to 700 ft-lbs of maximum fastening torque, up to 1,100 ft-lbs of nut-busting torque and up to 2X more runtime | POWERSTATE™ Brushless Motor: Outpowers competitors yet runs cooler with no wearable components | REDLINK PLUS™ Intelligence: allows the operator to choose between 2 fastening modes with Milwaukee’s proprietary DRIVE CONTROL™ feature. Mode 1 delivers up to 100 ft-lbs of maximum fastening torque, and Mode 2 up to 700 ft-lbs maximum fastening torque | REDLITHIUM™ XC5.0 Battery Pack (not included): Provides superior pack construction, electronics and performance to deliver 2X more runtime | 1/2” Anvil with friction ring for fast, easy socket changes","(1),M18 FUEL™ 1/2"" High Torque Impact Wrench with Friction Ring (Bare Tool),(2763-20)","{'Voltage': '18V', 'Power Source': 'Cordless', 'Warranty': '5 Year Limited Warranty', 'LED Light': 'Yes', 'Electric Brake': 'Yes', 'Switch Type': 'Variable Speed Trigger', 'Anvil Size and Type': '1/2"" Square - Friction Ring', 'Torque': '100 ft-lbs (Mode 1) and 700 ft-lbs (Mode 2)', 'Package Type': 'Tool-Only (No Battery or Charger Included)', 'Battery System': 'M18'}","{'Zoom Image': '/-/media/Products/Power-Tools/Cordless/Impacts-and-Fastening/2763-20.jpg?mw=520&mh=520&hash=2C9226E8A305DCCAFCBF90617BED6888', 'Thumbnail': '/-/media/Products/Power-Tools/Cordless/Impacts-and-Fastening/2763-20.jpg?mw=85&mh=85&hash=BB7B0796E1321BF17040E3FB4CEEADC6'}"
https://www.milwaukeetool.com/Products/Power-Tools/Fastening/Impact-Wrenches/2764-20,Power-Tools,Fastening,Impact-Wrenches,Products/Power-Tools/Fastening/Impact-Wrenches/2764-20,"18-volt FUEL™ 3/4"" High-Torque Impact Wrench with Friction Ring Tool Only",Milwaukee,Milwaukee Tools,2764-20,"The most powerful cordless wrench in its class, the M18 FUEL™ 3/4"" High Torque Impact Wrench with Friction Ring from Milwaukee Tool delivers up to 750 ft-lbs of maximum fastening torque, 1,200 ft-lbs of nut-busting torque and up to 2X more runtime. The POWERSTATE™ Brushless Motor outperforms competitors with constant power output, and the Milwaukee® designed impact mechanism delivers up to 750 ft-lbs of maximum fastening torque. The REDLITHIUM™ XC5.0 Extended Capacity Battery Pack (not included) delivers more work per charge and more work over pack life than any other battery. It features an onboard fuel gauge to help you monitor the charge more accurately, so there’s less downtime on the job. REDLINK PLUS™ Intelligence allows the operator to choose between 2 fastening modes with Milwaukee’s proprietary DRIVE CONTROL™ feature and ensures maximum performance and protection from overload, overheating and over-discharge.    This 18-volt lithium-ion FUEL™ High-Torque Impact Wrench offers quick, tool-free socket changes with a 3/4"" friction ring anvil. You’ll get ultimate comfort during extended use with the new contoured soft .","Superior performance: Delivers up to 750 ft-lbs of maximum fastening torque, up to 1,200 ft-lbs of nut-busting torque and up to 2X more runtime | POWERSTATE™ Brushless Motor: Out-powers competitors yet runs cooler with no wearable components | REDLINK PLUS™ Intelligence: allows the operator to choose between 2 fastening modes with Milwaukee’s proprietary DRIVE CONTROL™ feature. Mode 1 delivers up to 375 ft-lbs of maximum fastening torque, and Mode 2 up to 750 ft-lbs maximum fastening torque | REDLITHIUM™ XC5.0 Battery Pack (not included): Provides superior pack construction, electronics and performance to deliver 2X more runtime | 3/4” Anvil with friction ring for fast, easy socket changes","(1),M18 FUEL™ 3/4"" High-Torque Impact Wrench with Friction Ring (Bare Tool),(2764-20)","{'Voltage': '18V', 'Power Source': 'Cordless', 'Warranty': '5 Year Limited Warranty', 'LED Light': 'Yes', 'Electric Brake': 'Yes', 'Switch Type': 'Variable Speed Trigger', 'Anvil Size and Type': '3/4"" Square - Friction Ring w/ Thru Hole', 'Torque': '375 ft-lbs (Mode 1) and 750 ft-lbs (Mode 2)', 'Package Type': 'Tool-Only (No Battery or Charger Included)', 'Nut Busting Torque': '1,200 ft-lbs', 'Battery System': 'M18', '\xa0': '\xa0'}","{'Zoom Image': '/-/media/Products/Power-Tools/Cordless/Impacts-and-Fastening/2764-20.jpg?mw=520&mh=520&hash=284541368C4D481C43419D46BE20D808', 'Thumbnail': '/-/media/Products/Power-Tools/Cordless/Impacts-and-Fastening/2764-20.jpg?mw=85&mh=85&hash=D3ED67550D43A02CF145D84A6BC723BD'}"
https://www.milwaukeetool.com/Products/Power-Tools/Concrete/Rotary-Hammers/2416-20,Power-Tools,Concrete,Rotary-Hammers,Products/Power-Tools/Concrete/Rotary-Hammers/2416-20,M12 FUEL™ 5/8” SDS Plus Rotary Hammer,Milwaukee,Milwaukee Tools,2416-20,"The Milwaukee® M12 FUEL™ 5/8” SDS Plus Rotary Hammer Kit provides up to 75% faster drilling, up to 70% less vibration, and up to 2X more runtime and the largest SDS Plus bit capacity in its class. Milwaukee has combined its exclusive POWERSTATE™ Brushless Motor, REDLITHIUM™ Battery Pack, and REDLINK PLUS™ Intelligence to deliver a 12V rotary hammer that rivals compact 18V tools on the market today. At only 10” long and 3.9 lbs, this tool provides performance and runtime that is comparable to a much larger tool, at a fraction of the size and weight. The electropneumatic design allows for drilling of up to 5/8” holes in concrete and masonry. For maximum versatility, regardless of application or orientation, the tool also features 2-mode operation, rotary hammer and rotation only. The kit includes 2 M12™ REDLITHIUM™ XC 4.0 Extended-Capacity Battery Packs, an M12™ Lithium-ion Battery Charger, and plastic carrying case.","REDLINK™ Intelligence: Provides optimized performance and overload protection using total system communication between tool, battery and charger | REDLITHIUM™ Battery Technology: Superior pack construction, electronics, and performance deliver more work per charge and more work over pack life than any battery on the market | Electropneumatic mechanism: Drills up to 5/8” holes in poured concrete and masonry | Powerful 12-volt motor: Delivers 0-900 RPM and 0-6,200 BPM for superior performance | Compact, lightweight design: Allows you to work comfortably in tight spaces and all day | 2-Mode operation: Choose rotary hammer or rotation only for maximum versatility | LED light: Illuminates the work surface","(1),M12 FUEL™ 5/8” SDS Plus Rotary Hammer (Tool Only),(2416-20)","{'Length': '10""', 'Tool Warranty': '5 Years', 'Voltage': '12V', 'Weight': '3.9 lbs', 'Power Source': 'Cordless', 'Warranty': '5 Year Limited Warranty', 'LED Light': 'Yes', 'Charge Time': '1 hour', 'No Load Speed': '0-900', 'BPM': '0-6,200', 'Solid Bit Capacity': '5/8""', 'Drilling Mode': 'Rotary Hammer and Rotation Only', 'Vibration': '4.4 m/s²', 'Battery System': 'M12'}","{'Zoom Image': '/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2416-20_2.jpg?mw=520&mh=520&hash=61A0842BDC80373C2D9BA2ADE1AC705E', 'Thumbnail': '/-/media/Products/Power-Tools/Cordless/Rotary-and-Demolition-Hammers/2416-20_2.jpg?mw=85&mh=85&hash=D9B78AB817F84039FFB9E434EC830ECF'}"
https://www.milwaukeetool.com/Products/Power-Tools/Drilling/Drill-Drivers/2403-20,Power-Tools,Drilling,Drill-Drivers,Products/Power-Tools/Drilling/Drill-Drivers/2403-20,"M12 FUEL™ 1/2"" Drill/Driver",Milwaukee,Milwaukee Tools,2403-20,"The M12 FUEL™ 1/2"" Drill/Driver takes 12-volt cordless drill/drivers to the next level of performance and durability. This lightweight, versatile drill/driver provides up to 10X longer motor life, 2X more power and 4X more runtime. The POWERSTATE™ Brushless Motor outperforms all leading competitors with constant power output, yet runs cooler and quieter with no wearable components. REDLINK PLUS™ intelligence ensures optimized performance and protects your investment from overload, overheating and over-discharge. It can be used with the REDLITHIUM™ 2.0 Compact Battery Pack and 4.0 Extended Capacity Battery Pack (sold separately), which deliver more work per charge and more work over pack life than the competitors, even in extreme conditions.  The M12 FUEL Drill/Driver’s onboard fuel gauge helps you monitor the charge precisely, so there’s less downtime on the job, and a built-in LED Light illuminates the work surface. An all-metal ratcheting locking chuck provides maximum grip, bit retention and durability. A new contoured soft grip gives you ultimate comfort during prolonged use.","Milwaukee® POWERSTATE™ Brushless Motor runs cooler, lasts longer and delivers up to 55% faster application speed | POWERSTATE™ Brushless Motor: Delivers up to 350 in-lbs of peak torque with maximum sustained torque to complete a variety of applications | REDLITHIUM™ Battery Technology: Superior pack construction, electronics, and performance deliver more work per charge and more work over pack life than any battery on the market | REDLINK Plus™ Intelligence: The most advanced system of cordless power tool electronics. Provides optimized performance and overload protection using total system communication between tool, battery and charger","(1),M12 FUEL™  1/2"" Drill/Driver (Tool Only),(2403-20)","{'Length': '7.75""', 'Tool Warranty': '5 Years', 'Voltage': '12V', 'Power Source': 'Cordless', 'Warranty': '5 Year Limited Warranty', 'Peak Torque': '350 in-lbs', 'Chuck Type': '1/2"" Metal Single Sleeve - Ratcheting Lock', 'Speed': '0-450/0-1,700 RPM', 'Package Type': 'Tool-Only (No Battery or Charger Included)', 'Battery System': 'M12'}","{'Zoom Image': '/-/media/Products/Power-Tools/Cordless/Drills/64929_2403-20-lg.jpg?mw=520&mh=520&hash=E157599BCA3B450E11E7C0FAB4EAB1E1', 'Thumbnail': '/-/media/Products/Power-Tools/Cordless/Drills/64929_2403-20-lg.jpg?mw=85&mh=85&hash=132A1F4B62188197F8F18C533832045E'}"
https://www.milwaukeetool.com/Products/Power-Tools/Fastening/2454-20,Power-Tools,Fastening,2454-20,Products/Power-Tools/Fastening/2454-20,M12 FUEL™ 3/8” Impact Wrench,Milwaukee,Milwaukee Tools,2454-20,"The M12 FUEL™ 3/8"" Impact Wrench optimizes torque in tight spaces. This lightweight yet powerful impact wrench offers up to 3X longer motor life, up to 2X more runtime, and proprietary Milwaukee® 2-Mode DRIVE CONTROL™ for better control over the power and speed required for specific applications. The POWERSTATE™ Brushless Motor outperforms all leading competitors with constant power output, yet runs cooler with no wearable components. The REDLITHIUM™ 2.0 Compact Battery Pack (sold separately) delivers up to 20% more power and 2X more recharges than standard lithium-ion batteries, as well as best-in-class performance in extreme jobsite conditions. The onboard fuel gauge helps you monitor the charge more accurately, so there’s less downtime on the job. REDLINK PLUS™ intelligence ensures optimized performance and protection from overload, overheating and over-discharge.  The M12 FUEL 3/8"" Impact Wrench provides up to 1,400 in-lbs of torque. Its compact size and weight drive more control and less user exertion. The built-in LED light illuminates work surfaces in dark locations.","POWERSTATE™ Brushless Motor: Delivers up to 1,400 in-lbs of peak torque with maximum sustained torque to complete a variety of applications | REDLITHIUM™ 2.0 Battery Technology: Superior pack construction, electronics, and performance deliver more work per charge and more work over pack life than any battery on the market | REDLINK Plus™ Intelligence: The most advanced system of cordless power tool electronics. Provides optimized performance and overload protection using total system communication between tool, battery and charger | DRIVE CONTROL™: Two fastening modes provide variable power and speed for precision work and heavy duty applications","(1),M12 FUEL™ 3/8"" Impact Wrench (Tool Only),(2454-20)","{'Length': '6-1/2""', 'Voltage': '12V', 'Power Source': 'Cordless', 'Warranty': '5 Year Limited Warranty', 'Peak Torque': '117 ft-lbs (1,400 in-lbs)', 'No Load Speed': '0-2,650 RPM', 'No Load IPM': '0-3,500', 'Battery Warranty': '2 Year', 'Battery System': 'M12', '\xa0': '\xa0'}","{'Zoom Image': '/-/media/Products/Power-Tools/Cordless/Impacts-and-Fastening/65001_2454-20-lg.jpg?mw=520&mh=520&hash=F50FFBC94AB36D1457E498198BE84866', 'Thumbnail': '/-/media/Products/Power-Tools/Cordless/Impacts-and-Fastening/65001_2454-20-lg.jpg?mw=85&mh=85&hash=E0B2164BA252CCAF8F0304CE117EF0C7'}"
